time,FXA
2026-04-10 20:15:00+00:00,70.0814
2026-04-10 20:20:00+00:00,70.05
2026-04-10 20:25:00+00:00,70.05
2026-04-10 20:45:00+00:00,70.05
2026-04-10 20:55:00+00:00,69.94
2026-04-10 21:05:00+00:00,69.94
2026-04-10 21:25:00+00:00,69.94
2026-04-13 11:25:00+00:00,69.8
2026-04-13 11:30:00+00:00,69.8
2026-04-13 11:35:00+00:00,69.7
2026-04-13 11:45:00+00:00,69.7
2026-04-13 12:00:00+00:00,69.7
2026-04-13 12:10:00+00:00,69.7
2026-04-13 12:15:00+00:00,69.7
2026-04-13 12:30:00+00:00,69.7
2026-04-13 12:35:00+00:00,69.65
2026-04-13 12:45:00+00:00,69.65
2026-04-13 12:55:00+00:00,69.75
2026-04-13 13:00:00+00:00,69.75
2026-04-13 13:30:00+00:00,69.77999877929688
2026-04-13 13:40:00+00:00,69.81999969482422
2026-04-13 13:45:00+00:00,69.8499984741211
2026-04-13 13:55:00+00:00,69.88999938964844
2026-04-13 14:25:00+00:00,69.9800033569336
2026-04-13 14:30:00+00:00,69.98999786376953
2026-04-13 15:35:00+00:00,69.91500091552734
2026-04-13 15:40:00+00:00,69.94499969482422
2026-04-13 15:45:00+00:00,69.95210266113281
2026-04-13 15:50:00+00:00,69.92440032958984
2026-04-13 16:25:00+00:00,70.01000213623047
2026-04-13 16:50:00+00:00,70.12999725341797
2026-04-13 17:10:00+00:00,70.21260070800781
2026-04-13 18:15:00+00:00,70.25
2026-04-13 18:25:00+00:00,70.20999908447266
2026-04-13 18:50:00+00:00,70.30989837646484
2026-04-13 19:00:00+00:00,70.31999969482422
2026-04-13 19:10:00+00:00,70.29650115966797
2026-04-13 19:30:00+00:00,70.30999755859375
2026-04-13 19:35:00+00:00,70.31169891357422
2026-04-13 19:50:00+00:00,70.30000305175781
2026-04-13 19:55:00+00:00,70.27999877929688
2026-04-13 20:00:00+00:00,70.28
2026-04-13 20:10:00+00:00,70.28
2026-04-13 20:15:00+00:00,70.28
2026-04-13 20:30:00+00:00,70.28
2026-04-13 20:40:00+00:00,70.27
2026-04-13 20:45:00+00:00,70.27
2026-04-13 20:55:00+00:00,70.27
2026-04-13 21:05:00+00:00,70.27
2026-04-13 21:25:00+00:00,70.27
2026-04-13 21:45:00+00:00,70.27
2026-04-13 21:50:00+00:00,70.27
2026-04-13 22:05:00+00:00,70.27
2026-04-14 08:00:00+00:00,70.29
2026-04-14 08:15:00+00:00,70.29
2026-04-14 08:30:00+00:00,70.29
2026-04-14 08:45:00+00:00,70.29
2026-04-14 09:00:00+00:00,70.29
2026-04-14 09:05:00+00:00,70.34
2026-04-14 09:15:00+00:00,70.34
2026-04-14 09:30:00+00:00,70.34
2026-04-14 09:40:00+00:00,70.42
2026-04-14 09:45:00+00:00,70.36
2026-04-14 10:00:00+00:00,70.36
2026-04-14 10:15:00+00:00,70.36
2026-04-14 10:30:00+00:00,70.36
2026-04-14 10:45:00+00:00,70.36
2026-04-14 11:00:00+00:00,70.36
2026-04-14 11:15:00+00:00,70.36
2026-04-14 11:30:00+00:00,70.36
2026-04-14 11:35:00+00:00,70.53
2026-04-14 13:30:00+00:00,70.62999725341797
2026-04-14 14:00:00+00:00,70.72370147705078
2026-04-14 14:05:00+00:00,70.71499633789062
2026-04-14 14:10:00+00:00,70.72000122070312
2026-04-14 14:50:00+00:00,70.75499725341797
2026-04-14 14:55:00+00:00,70.74440002441406
2026-04-14 15:00:00+00:00,70.73999786376953
2026-04-14 15:05:00+00:00,70.68000030517578
2026-04-14 15:20:00+00:00,70.69999694824219
2026-04-14 15:40:00+00:00,70.69999694824219
2026-04-14 15:55:00+00:00,70.63999938964844
2026-04-14 16:00:00+00:00,70.63999938964844
2026-04-14 16:30:00+00:00,70.625
2026-04-14 16:50:00+00:00,70.61499786376953
2026-04-14 18:05:00+00:00,70.65019989013672
2026-04-14 18:10:00+00:00,70.6500015258789
2026-04-14 18:15:00+00:00,70.61499786376953
2026-04-14 19:20:00+00:00,70.60990142822266
2026-04-14 19:30:00+00:00,70.5999984741211
2026-04-14 19:55:00+00:00,70.58999633789062
2026-04-14 20:00:00+00:00,70.57
2026-04-14 20:10:00+00:00,70.57
2026-04-14 20:15:00+00:00,70.57
2026-04-14 20:30:00+00:00,70.57
2026-04-14 20:45:00+00:00,70.57
2026-04-14 20:55:00+00:00,70.6
2026-04-14 21:00:00+00:00,70.6
2026-04-14 21:05:00+00:00,70.6
2026-04-14 21:25:00+00:00,70.6
2026-04-14 21:40:00+00:00,70.6
2026-04-14 22:15:00+00:00,70.6
2026-04-15 08:10:00+00:00,70.75
2026-04-15 08:15:00+00:00,70.75
2026-04-15 08:30:00+00:00,70.75
2026-04-15 08:45:00+00:00,70.75
2026-04-15 09:00:00+00:00,70.75
2026-04-15 09:10:00+00:00,70.62
2026-04-15 09:15:00+00:00,70.62
2026-04-15 09:30:00+00:00,70.62
2026-04-15 09:45:00+00:00,70.62
2026-04-15 10:00:00+00:00,70.62
2026-04-15 10:15:00+00:00,70.62
2026-04-15 10:30:00+00:00,70.62
2026-04-15 10:45:00+00:00,70.69
2026-04-15 10:55:00+00:00,70.64
2026-04-15 11:00:00+00:00,70.64
2026-04-15 11:15:00+00:00,70.64
2026-04-15 11:30:00+00:00,70.64
2026-04-15 11:45:00+00:00,70.64
2026-04-15 12:00:00+00:00,70.64
2026-04-15 12:15:00+00:00,70.64
2026-04-15 12:30:00+00:00,70.64
2026-04-15 12:45:00+00:00,70.64
2026-04-15 13:00:00+00:00,70.64
2026-04-15 13:30:00+00:00,70.81999969482422
2026-04-15 13:35:00+00:00,70.7699966430664
2026-04-15 13:40:00+00:00,70.73999786376953
2026-04-15 14:05:00+00:00,70.80000305175781
2026-04-15 14:10:00+00:00,70.83999633789062
2026-04-15 14:30:00+00:00,70.93000030517578
2026-04-15 14:55:00+00:00,70.87999725341797
2026-04-15 15:30:00+00:00,70.93000030517578
2026-04-15 16:05:00+00:00,70.93000030517578
2026-04-15 16:10:00+00:00,70.95999908447266
2026-04-15 16:20:00+00:00,71.0
2026-04-15 16:25:00+00:00,70.98999786376953
2026-04-15 17:30:00+00:00,70.95010375976562
2026-04-15 17:40:00+00:00,70.95010375976562
2026-04-15 18:55:00+00:00,71.05000305175781
2026-04-15 19:05:00+00:00,71.08999633789062
2026-04-15 19:40:00+00:00,71.04000091552734
2026-04-15 19:45:00+00:00,71.06999969482422
2026-04-15 19:50:00+00:00,71.08000183105469
2026-04-15 19:55:00+00:00,71.06999969482422
2026-04-15 20:00:00+00:00,71.07
2026-04-15 20:10:00+00:00,71.07
2026-04-15 20:15:00+00:00,71.07
2026-04-15 20:30:00+00:00,71.07
2026-04-15 20:45:00+00:00,71.07
2026-04-15 20:55:00+00:00,71.07
2026-04-15 21:05:00+00:00,71.07
2026-04-15 21:25:00+00:00,71.07
2026-04-15 21:50:00+00:00,71.07
2026-04-16 13:30:00+00:00,71.05000305175781
2026-04-16 13:35:00+00:00,71.0822982788086
2026-04-16 13:40:00+00:00,71.08000183105469
2026-04-16 15:10:00+00:00,71.0199966430664
2026-04-16 15:15:00+00:00,71.0199966430664
2026-04-16 15:20:00+00:00,71.0199966430664
2026-04-16 15:25:00+00:00,70.99500274658203
2026-04-16 15:35:00+00:00,71.03289794921875
2026-04-16 16:10:00+00:00,71.04000091552734
2026-04-16 16:15:00+00:00,71.05999755859375
2026-04-16 16:30:00+00:00,71.0
2026-04-16 16:45:00+00:00,70.9000015258789
2026-04-16 17:15:00+00:00,70.84010314941406
2026-04-16 17:20:00+00:00,70.88990020751953
2026-04-16 18:55:00+00:00,70.89199829101562
2026-04-16 19:05:00+00:00,70.91999816894531
2026-04-16 19:15:00+00:00,70.93000030517578
2026-04-16 19:35:00+00:00,70.95099639892578
2026-04-16 19:40:00+00:00,70.92500305175781
2026-04-16 20:00:00+00:00,70.925
2026-04-16 20:05:00+00:00,70.925
2026-04-16 20:10:00+00:00,70.925
2026-04-16 20:20:00+00:00,70.925
2026-04-16 20:30:00+00:00,70.925
2026-04-16 20:45:00+00:00,70.9231
2026-04-16 21:05:00+00:00,70.9231
2026-04-16 21:20:00+00:00,70.9231
2026-04-16 21:35:00+00:00,70.9231
2026-04-16 21:50:00+00:00,70.9231
2026-04-16 22:05:00+00:00,70.9231
2026-04-16 22:20:00+00:00,70.9231
2026-04-17 13:05:00+00:00,71.47
2026-04-17 13:30:00+00:00,71.4198989868164
2026-04-17 13:45:00+00:00,71.41999816894531
2026-04-17 14:05:00+00:00,71.41000366210938
2026-04-17 14:25:00+00:00,71.44010162353516
2026-04-17 14:40:00+00:00,71.39009857177734
2026-04-17 14:45:00+00:00,71.39990234375
2026-04-17 14:50:00+00:00,71.3386001586914
2026-04-17 15:00:00+00:00,71.29000091552734
2026-04-17 15:10:00+00:00,71.27999877929688
2026-04-17 15:45:00+00:00,71.25
2026-04-17 16:20:00+00:00,71.25
2026-04-17 17:05:00+00:00,71.12999725341797
2026-04-17 17:20:00+00:00,71.0999984741211
2026-04-17 17:35:00+00:00,71.12000274658203
2026-04-17 17:40:00+00:00,71.04789733886719
2026-04-17 20:00:00+00:00,71.0479
2026-04-17 20:05:00+00:00,71.0208
2026-04-17 20:10:00+00:00,71.0479
2026-04-17 20:20:00+00:00,71.0479
2026-04-17 20:35:00+00:00,71.0479
2026-04-17 20:50:00+00:00,71.0479
2026-04-17 21:05:00+00:00,71.0479
2026-04-17 21:20:00+00:00,71.0479
2026-04-17 21:35:00+00:00,71.0479
2026-04-17 21:50:00+00:00,71.0479
2026-04-17 22:05:00+00:00,71.0479
2026-04-20 13:30:00+00:00,71.0199966430664
2026-04-20 13:40:00+00:00,70.98390197753906
2026-04-20 14:15:00+00:00,70.9800033569336
2026-04-20 14:40:00+00:00,70.97000122070312
2026-04-20 14:50:00+00:00,70.95500183105469
2026-04-20 14:55:00+00:00,70.94000244140625
2026-04-20 17:40:00+00:00,71.06999969482422
2026-04-20 18:15:00+00:00,71.11000061035156
2026-04-20 19:05:00+00:00,71.11000061035156
2026-04-20 19:55:00+00:00,71.125
2026-04-20 20:00:00+00:00,71.14
2026-04-20 20:10:00+00:00,71.14
2026-04-20 20:25:00+00:00,71.14
2026-04-20 20:40:00+00:00,71.14
2026-04-20 20:50:00+00:00,71.0617
2026-04-20 20:55:00+00:00,71.0617
2026-04-20 21:05:00+00:00,71.0617
2026-04-20 21:25:00+00:00,71.0617
2026-04-20 21:45:00+00:00,71.0617
2026-04-20 22:05:00+00:00,71.0617
2026-04-20 23:30:00+00:00,70.5
2026-04-21 12:50:00+00:00,70.8904
2026-04-21 12:55:00+00:00,70.8904
2026-04-21 13:10:00+00:00,70.8904
2026-04-21 13:45:00+00:00,71.05000305175781
2026-04-21 14:30:00+00:00,71.10009765625
2026-04-21 14:35:00+00:00,71.13999938964844
2026-04-21 14:40:00+00:00,71.16999816894531
2026-04-21 14:45:00+00:00,71.05000305175781
2026-04-21 14:50:00+00:00,71.06500244140625
2026-04-21 15:20:00+00:00,71.04000091552734
2026-04-21 15:35:00+00:00,70.91999816894531
2026-04-21 15:55:00+00:00,70.93499755859375
2026-04-21 16:20:00+00:00,70.91999816894531
2026-04-21 16:50:00+00:00,70.86000061035156
2026-04-21 17:05:00+00:00,70.80000305175781
2026-04-21 17:10:00+00:00,70.70999908447266
2026-04-21 18:40:00+00:00,70.79080200195312
2026-04-21 19:05:00+00:00,70.87000274658203
2026-04-21 19:20:00+00:00,70.94999694824219
2026-04-21 19:45:00+00:00,70.69999694824219
2026-04-21 19:50:00+00:00,70.66999816894531
2026-04-21 19:55:00+00:00,70.68000030517578
2026-04-21 20:00:00+00:00,70.68
2026-04-21 20:05:00+00:00,70.87
2026-04-21 20:10:00+00:00,70.68
2026-04-21 20:25:00+00:00,70.68
2026-04-21 20:40:00+00:00,70.68
2026-04-21 20:55:00+00:00,70.68
2026-04-21 21:05:00+00:00,70.68
2026-04-21 21:25:00+00:00,70.68
2026-04-21 21:40:00+00:00,70.68
2026-04-21 22:00:00+00:00,70.68
2026-04-22 11:55:00+00:00,70.79
2026-04-22 12:10:00+00:00,70.79
2026-04-22 12:25:00+00:00,70.79
2026-04-22 12:40:00+00:00,70.79
2026-04-22 12:55:00+00:00,70.79
2026-04-22 13:10:00+00:00,70.79
2026-04-22 13:30:00+00:00,70.88999938964844
2026-04-22 13:45:00+00:00,70.98500061035156
2026-04-22 14:05:00+00:00,70.9800033569336
2026-04-22 14:10:00+00:00,70.9801025390625
2026-04-22 14:15:00+00:00,71.0
2026-04-22 14:30:00+00:00,70.95999908447266
2026-04-22 15:20:00+00:00,70.94000244140625
2026-04-22 15:30:00+00:00,70.94999694824219
2026-04-22 15:35:00+00:00,70.96499633789062
2026-04-22 15:50:00+00:00,70.93099975585938
2026-04-22 15:55:00+00:00,70.94499969482422
2026-04-22 16:30:00+00:00,70.90499877929688
2026-04-22 16:40:00+00:00,70.91000366210938
2026-04-22 16:45:00+00:00,70.9000015258789
2026-04-22 17:35:00+00:00,70.95500183105469
2026-04-22 17:40:00+00:00,70.95500183105469
2026-04-22 17:45:00+00:00,70.94999694824219
2026-04-22 17:50:00+00:00,70.95178985595703
2026-04-22 17:55:00+00:00,70.96179962158203
2026-04-22 18:00:00+00:00,70.95500183105469
2026-04-22 18:05:00+00:00,70.95549774169922
2026-04-22 18:15:00+00:00,70.94000244140625
2026-04-22 18:30:00+00:00,70.94000244140625
2026-04-22 18:55:00+00:00,70.94999694824219
2026-04-22 19:00:00+00:00,70.91999816894531
2026-04-22 19:30:00+00:00,70.93000030517578
2026-04-22 19:35:00+00:00,70.93499755859375
2026-04-22 19:40:00+00:00,70.93000030517578
2026-04-22 19:45:00+00:00,70.91999816894531
2026-04-22 19:55:00+00:00,70.93000030517578
2026-04-22 20:00:00+00:00,70.94
2026-04-22 20:10:00+00:00,70.94
2026-04-22 20:25:00+00:00,70.94
2026-04-22 20:40:00+00:00,70.94
2026-04-22 20:55:00+00:00,70.94
2026-04-22 21:10:00+00:00,70.94
2026-04-22 21:25:00+00:00,70.94
2026-04-22 21:30:00+00:00,70.94
2026-04-22 21:55:00+00:00,70.94
2026-04-22 23:25:00+00:00,69.6
2026-04-22 23:55:00+00:00,69.6
2026-04-23 08:15:00+00:00,70.84
2026-04-23 08:30:00+00:00,70.84
2026-04-23 08:45:00+00:00,70.84
2026-04-23 09:00:00+00:00,70.84
2026-04-23 09:15:00+00:00,70.84
2026-04-23 09:30:00+00:00,70.84
2026-04-23 09:45:00+00:00,70.84
2026-04-23 10:00:00+00:00,70.84
2026-04-23 10:15:00+00:00,70.84
2026-04-23 10:30:00+00:00,70.84
2026-04-23 10:45:00+00:00,70.84
2026-04-23 11:00:00+00:00,70.84
2026-04-23 11:15:00+00:00,70.84
2026-04-23 11:30:00+00:00,70.84
2026-04-23 13:30:00+00:00,70.80000305175781
2026-04-23 13:40:00+00:00,70.83000183105469
2026-04-23 13:45:00+00:00,70.80000305175781
2026-04-23 13:55:00+00:00,70.83000183105469
2026-04-23 14:05:00+00:00,70.83000183105469
2026-04-23 14:10:00+00:00,70.85590362548828
2026-04-23 14:20:00+00:00,70.9000015258789
2026-04-23 15:05:00+00:00,70.91230010986328
2026-04-23 15:20:00+00:00,70.97940063476562
2026-04-23 15:25:00+00:00,70.9800033569336
2026-04-23 15:30:00+00:00,70.95999908447266
2026-04-23 16:05:00+00:00,70.87999725341797
2026-04-23 16:15:00+00:00,70.87999725341797
2026-04-23 17:10:00+00:00,70.70999908447266
2026-04-23 17:20:00+00:00,70.6449966430664
2026-04-23 17:30:00+00:00,70.69000244140625
2026-04-23 17:50:00+00:00,70.62999725341797
2026-04-23 18:05:00+00:00,70.79000091552734
2026-04-23 18:10:00+00:00,70.80999755859375
2026-04-23 18:20:00+00:00,70.83000183105469
2026-04-23 18:25:00+00:00,70.80000305175781
2026-04-23 18:30:00+00:00,70.83000183105469
2026-04-23 19:10:00+00:00,70.68000030517578
2026-04-23 19:15:00+00:00,70.70716857910156
2026-04-23 19:25:00+00:00,70.69000244140625
2026-04-23 19:30:00+00:00,70.68000030517578
2026-04-23 19:35:00+00:00,70.63999938964844
2026-04-23 19:40:00+00:00,70.63099670410156
2026-04-23 19:45:00+00:00,70.65019989013672
2026-04-23 19:50:00+00:00,70.6449966430664
2026-04-23 19:55:00+00:00,70.69999694824219
2026-04-23 20:00:00+00:00,70.7
2026-04-23 20:10:00+00:00,70.7
2026-04-23 20:15:00+00:00,70.7
2026-04-23 20:30:00+00:00,70.7
2026-04-23 20:45:00+00:00,70.7
2026-04-23 21:00:00+00:00,70.7
2026-04-23 21:15:00+00:00,70.7
2026-04-23 21:30:00+00:00,70.7
2026-04-23 21:45:00+00:00,70.7
2026-04-23 22:00:00+00:00,70.7
2026-04-23 22:15:00+00:00,70.7
2026-04-23 22:55:00+00:00,69.81
2026-04-23 23:00:00+00:00,69.81
2026-04-23 23:15:00+00:00,69.81
2026-04-23 23:30:00+00:00,69.81
2026-04-23 23:45:00+00:00,69.81
2026-04-24 08:00:00+00:00,70.64
2026-04-24 08:15:00+00:00,70.64
2026-04-24 08:30:00+00:00,70.64
2026-04-24 08:45:00+00:00,70.64
2026-04-24 09:00:00+00:00,70.64
2026-04-24 09:15:00+00:00,70.64
2026-04-24 09:30:00+00:00,70.64
2026-04-24 09:45:00+00:00,70.64
2026-04-24 10:00:00+00:00,70.64
2026-04-24 10:15:00+00:00,70.64
2026-04-24 10:30:00+00:00,70.64
2026-04-24 10:45:00+00:00,70.64
2026-04-24 11:00:00+00:00,70.64
2026-04-24 11:15:00+00:00,70.64
2026-04-24 11:30:00+00:00,70.64
2026-04-24 11:45:00+00:00,70.64
2026-04-24 12:00:00+00:00,70.64
2026-04-24 12:15:00+00:00,70.64
2026-04-24 12:30:00+00:00,70.64
2026-04-24 12:45:00+00:00,70.64
2026-04-24 13:00:00+00:00,70.64
2026-04-24 13:30:00+00:00,70.63999938964844
2026-04-24 13:40:00+00:00,70.6500015258789
2026-04-24 13:45:00+00:00,70.69999694824219
2026-04-24 14:10:00+00:00,70.7699966430664
2026-04-24 14:35:00+00:00,70.80999755859375
2026-04-24 14:55:00+00:00,70.74009704589844
2026-04-24 15:00:00+00:00,70.74500274658203
2026-04-24 15:05:00+00:00,70.75
2026-04-24 15:15:00+00:00,70.74939727783203
2026-04-24 15:25:00+00:00,70.76000213623047
2026-04-24 15:40:00+00:00,70.80999755859375
2026-04-24 15:45:00+00:00,70.8499984741211
2026-04-24 18:45:00+00:00,70.85749816894531
2026-04-24 20:00:00+00:00,70.88
2026-04-24 20:10:00+00:00,70.88
2026-04-24 20:15:00+00:00,70.88
2026-04-24 20:30:00+00:00,70.88
2026-04-24 20:45:00+00:00,70.88
2026-04-24 21:00:00+00:00,70.88
2026-04-24 21:15:00+00:00,70.88
2026-04-24 21:30:00+00:00,70.88
2026-04-24 21:45:00+00:00,70.88
2026-04-24 22:00:00+00:00,70.88
2026-04-24 22:15:00+00:00,70.88
2026-04-27 13:10:00+00:00,71.27
2026-04-27 13:30:00+00:00,71.26000213623047
2026-04-27 13:45:00+00:00,71.19000244140625
2026-04-27 14:10:00+00:00,71.2500991821289
2026-04-27 14:20:00+00:00,71.2699966430664
2026-04-27 14:30:00+00:00,71.2699966430664
2026-04-27 14:35:00+00:00,71.30000305175781
2026-04-27 15:50:00+00:00,71.25
2026-04-27 16:05:00+00:00,71.27999877929688
2026-04-27 16:10:00+00:00,71.2699966430664
2026-04-27 16:30:00+00:00,71.25579833984375
2026-04-27 17:05:00+00:00,71.21299743652344
2026-04-27 17:25:00+00:00,71.23650360107422
2026-04-27 17:40:00+00:00,71.26000213623047
2026-04-27 17:45:00+00:00,71.26000213623047
2026-04-27 17:50:00+00:00,71.25
2026-04-27 18:30:00+00:00,71.23999786376953
2026-04-27 19:05:00+00:00,71.19750213623047
2026-04-27 19:25:00+00:00,71.23999786376953
2026-04-27 19:35:00+00:00,71.2300033569336
2026-04-27 19:55:00+00:00,71.18199920654297
2026-04-27 20:00:00+00:00,71.182
2026-04-27 20:10:00+00:00,71.182
2026-04-27 20:25:00+00:00,71.182
2026-04-27 20:40:00+00:00,71.182
2026-04-27 20:55:00+00:00,71.182
2026-04-27 21:05:00+00:00,71.182
2026-04-27 21:25:00+00:00,72.63
2026-04-27 21:45:00+00:00,72.63
2026-04-27 22:05:00+00:00,72.63
2026-04-28 13:35:00+00:00,71.04000091552734
2026-04-28 13:45:00+00:00,71.08000183105469
2026-04-28 14:00:00+00:00,71.0
2026-04-28 14:20:00+00:00,71.06999969482422
2026-04-28 16:35:00+00:00,71.12000274658203
2026-04-28 16:45:00+00:00,71.13999938964844
2026-04-28 19:50:00+00:00,71.15270233154297
2026-04-28 20:00:00+00:00,71.15
2026-04-28 20:10:00+00:00,71.1527
2026-04-28 20:15:00+00:00,71.1527
2026-04-28 20:30:00+00:00,71.1527
2026-04-28 20:45:00+00:00,71.1527
2026-04-28 21:00:00+00:00,71.1527
2026-04-28 21:15:00+00:00,71.1527
2026-04-28 21:30:00+00:00,71.1527
2026-04-28 21:45:00+00:00,71.1527
2026-04-28 22:00:00+00:00,71.1527
2026-04-28 22:15:00+00:00,71.1527
2026-04-29 11:00:00+00:00,71.1527
2026-04-29 11:15:00+00:00,71.1527
2026-04-29 11:30:00+00:00,71.1527
2026-04-29 11:45:00+00:00,71.1527
2026-04-29 11:55:00+00:00,71.0
2026-04-29 12:00:00+00:00,71.0
2026-04-29 12:15:00+00:00,71.0
2026-04-29 12:30:00+00:00,71.0
2026-04-29 12:45:00+00:00,71.0
2026-04-29 13:00:00+00:00,71.0
2026-04-29 13:30:00+00:00,70.81999969482422
2026-04-29 13:40:00+00:00,70.76619720458984
2026-04-29 13:45:00+00:00,70.72000122070312
2026-04-29 13:50:00+00:00,70.62110137939453
2026-04-29 14:05:00+00:00,70.61000061035156
2026-04-29 14:10:00+00:00,70.66999816894531
2026-04-29 15:25:00+00:00,70.70989990234375
2026-04-29 15:50:00+00:00,70.56999969482422
2026-04-29 16:40:00+00:00,70.66500091552734
2026-04-29 17:20:00+00:00,70.63999938964844
2026-04-29 18:35:00+00:00,70.4800033569336
2026-04-29 18:50:00+00:00,70.44000244140625
2026-04-29 19:05:00+00:00,70.44999694824219
2026-04-29 19:10:00+00:00,70.4800033569336
2026-04-29 19:40:00+00:00,70.48999786376953
2026-04-29 19:45:00+00:00,70.52729797363281
2026-04-29 20:00:00+00:00,70.5273
2026-04-29 20:10:00+00:00,70.5273
2026-04-29 20:15:00+00:00,70.5273
2026-04-29 20:20:00+00:00,70.5135
2026-04-29 20:30:00+00:00,70.5135
2026-04-29 20:45:00+00:00,70.5135
2026-04-29 21:00:00+00:00,70.5135
2026-04-29 21:15:00+00:00,70.5135
2026-04-29 21:30:00+00:00,70.5135
2026-04-29 21:45:00+00:00,70.5135
2026-04-29 22:00:00+00:00,70.5135
2026-04-29 22:15:00+00:00,70.5135
2026-04-30 11:00:00+00:00,70.5273
2026-04-30 11:10:00+00:00,70.5273
2026-04-30 11:25:00+00:00,70.5273
2026-04-30 11:40:00+00:00,70.5273
2026-04-30 11:55:00+00:00,70.5273
2026-04-30 12:10:00+00:00,70.5273
2026-04-30 12:25:00+00:00,70.5273
2026-04-30 12:40:00+00:00,70.5273
2026-04-30 12:55:00+00:00,70.5273
2026-04-30 13:10:00+00:00,70.5273
2026-04-30 13:40:00+00:00,70.9529037475586
2026-04-30 14:05:00+00:00,71.05999755859375
2026-04-30 14:55:00+00:00,71.23500061035156
2026-04-30 15:00:00+00:00,71.23500061035156
2026-04-30 15:05:00+00:00,71.2300033569336
2026-04-30 15:30:00+00:00,71.2300033569336
2026-04-30 17:30:00+00:00,71.20999908447266
2026-04-30 17:45:00+00:00,71.19999694824219
2026-04-30 18:10:00+00:00,71.25
2026-04-30 18:15:00+00:00,71.25499725341797
