k,start,end,matches,median_range_logerr,mean_range_logerr,median_close_logerr,mean_close_logerr,inside_daily_range
248,2003-10-03 03:46:23.183000+00:00,2041-06-14 20:09:29.034000+00:00,324,0.3897642901397005,0.4670887432226551,0.3930536748960212,0.47170193344646505,0.0030864197530864196
261,2005-07-10 09:22:38.031000+00:00,2043-03-23 01:45:43.882000+00:00,312,0.390860418310781,0.46072970008940783,0.3922321043224303,0.4658943815823396,0.009615384615384616
262,2005-08-29 02:25:25.327000+00:00,2043-05-11 18:48:31.178000+00:00,324,0.39088877126206056,0.47426327438915183,0.39720657551564953,0.4798065603014536,0.0
277,2007-09-13 18:07:14.767000+00:00,2045-05-26 10:30:20.618000+00:00,223,0.3910656130482555,0.538692449651196,0.40739010051584806,0.5441450878990521,0.0
118,1986-01-22 19:43:54.703000+00:00,2023-10-05 12:07:00.554000+00:00,775,0.39428924070214194,0.530115852094576,0.4010538514681815,0.5348319738309346,0.0
258,2005-02-11 06:14:16.143000+00:00,2042-10-24 22:37:21.994000+00:00,280,0.39460794957175727,0.4726081198122401,0.39865347255781536,0.4777968609251179,0.017857142857142856
124,1986-11-17 02:00:38.479000+00:00,2024-07-29 18:23:44.330000+00:00,803,0.3976747066385605,0.5436837825069961,0.4037147407242963,0.5484241562724681,0.0024906600249066002
119,1986-03-13 12:46:41.999000+00:00,2023-11-24 05:09:47.850000+00:00,759,0.3978430603593956,0.5288817021361714,0.4028709336794712,0.5337965035923256,0.0
282,2008-05-19 07:21:11.247000+00:00,2046-01-29 23:44:17.098000+00:00,261,0.3989674987069545,0.5635042312980917,0.40115435429164137,0.5693242177032837,0.007662835249042145
249,2003-11-21 20:49:10.479000+00:00,2041-08-03 13:12:16.330000+00:00,324,0.4036442883699557,0.4834204844238975,0.40364428836995564,0.4884679880446715,0.006172839506172839
267,2006-05-04 15:39:21.807000+00:00,2044-01-15 08:02:27.658000+00:00,244,0.40542224948642513,0.48141999783962336,0.4080211385923092,0.48675826648197656,0.020491803278688523
257,2004-12-23 13:11:28.847000+00:00,2042-09-05 05:34:34.698000+00:00,292,0.40609467778046315,0.5013373754607147,0.4108502637778249,0.506395697720551,0.00684931506849315
116,1985-10-15 09:38:20.111000+00:00,2023-06-28 02:01:25.962000+00:00,791,0.4084094596273409,0.5557641076617581,0.416109567151981,0.5606030004550194,0.0
117,1985-12-04 02:41:07.407000+00:00,2023-08-16 19:04:13.258000+00:00,785,0.40855740010146435,0.5467273400411143,0.41329248839632166,0.5512014122273771,0.0025477707006369425
283,2008-07-08 00:23:58.543000+00:00,2046-03-20 16:47:04.394000+00:00,264,0.4089208679412457,0.5713767161180248,0.4143242778238946,0.5763188437108642,0.0
278,2007-11-02 11:10:02.063000+00:00,2045-07-15 03:33:07.914000+00:00,226,0.4089666077765042,0.5450700961482438,0.4148912116759248,0.5508012617105918,0.01327433628318584
115,1985-08-26 16:35:32.815000+00:00,2023-05-09 08:58:38.666000+00:00,780,0.40947427088873456,0.5464834863793826,0.4154278131382111,0.5515140807599809,0.001282051282051282
123,1986-09-28 08:57:51.183000+00:00,2024-06-10 01:20:57.034000+00:00,776,0.4094834476517584,0.5322723756698687,0.413007619491476,0.5374153271654749,0.002577319587628866
120,1986-05-02 05:49:29.295000+00:00,2024-01-12 22:12:35.146000+00:00,762,0.4126850901055391,0.5443478157710132,0.41651785743922976,0.5489346424178747,0.003937007874015748
122,1986-08-09 15:55:03.887000+00:00,2024-04-21 08:18:09.738000+00:00,748,0.414437860036854,0.5499737365385157,0.41830190988675725,0.554376385396898,0.001336898395721925
274,2007-04-17 14:58:52.879000+00:00,2044-12-28 07:21:58.730000+00:00,275,0.4162232469480054,0.4916457055495636,0.4215816749244531,0.49689031462941713,0.007272727272727273
121,1986-06-20 22:52:16.591000+00:00,2024-03-02 15:15:22.442000+00:00,768,0.41849922757658164,0.5445361295550514,0.4263752676919562,0.5492275962562615,0.0026041666666666665
266,2006-03-15 22:36:34.511000+00:00,2043-11-26 14:59:40.362000+00:00,259,0.41886903546955034,0.47596868101283424,0.4188690354695503,0.4812271930129391,0.011583011583011582
269,2006-08-12 01:44:56.399000+00:00,2044-04-23 18:08:02.250000+00:00,252,0.4198118559136149,0.4963419553525506,0.4227665554045137,0.5017231152305357,0.011904761904761904
275,2007-06-06 08:01:40.175000+00:00,2045-02-16 00:24:46.026000+00:00,255,0.4226334186190041,0.5045199826593578,0.4259147997421815,0.5103352206379831,0.00392156862745098
114,1985-07-07 23:32:45.519000+00:00,2023-03-20 15:55:51.370000+00:00,783,0.4248035556857412,0.5615632123977221,0.42975629750200856,0.5660601521069928,0.0038314176245210726
280,2008-02-09 21:15:36.655000+00:00,2045-10-22 13:38:42.506000+00:00,236,0.4270214731887164,0.5626679081482395,0.4276424632920741,0.5678733513504167,0.00847457627118644
113,1985-05-19 06:29:58.223000+00:00,2023-01-29 22:53:04.074000+00:00,760,0.4360063954809462,0.576532266549988,0.4445628623665807,0.5811291816000875,0.006578947368421052
284,2008-08-26 17:26:45.839000+00:00,2046-05-09 09:49:51.690000+00:00,249,0.4388195155232235,0.5828649482013153,0.44354822977683284,0.5881921345266501,0.0
268,2006-06-23 08:42:09.103000+00:00,2044-03-05 01:05:14.954000+00:00,256,0.4436546061665881,0.5015705058685409,0.45025601054456,0.5069667604009944,0.00390625
276,2007-07-26 01:04:27.471000+00:00,2045-04-06 17:27:33.322000+00:00,240,0.4507349273043291,0.5279839422833558,0.46297587048029426,0.5335983222892604,0.0
112,1985-03-30 13:27:10.927000+00:00,2022-12-11 05:50:16.778000+00:00,733,0.450828751356675,0.5753309181339457,0.45735972952095777,0.5803864642857106,0.0068212824010914054
291,2009-08-09 16:46:16.911000+00:00,2047-04-22 09:09:22.762000+00:00,226,0.45555234203079625,0.6174670901979,0.46259368583968596,0.6226037148091746,0.0
289,2009-05-02 06:40:42.319000+00:00,2047-01-12 23:03:48.170000+00:00,197,0.45600231687227977,0.6169285123391576,0.45758038200335954,0.622135801690633,0.0
290,2009-06-20 23:43:29.615000+00:00,2047-03-03 16:06:35.466000+00:00,206,0.4577021231840812,0.6132455475594221,0.45898557112627025,0.618016058656379,0.0
270,2006-09-30 18:47:43.695000+00:00,2044-06-12 11:10:49.546000+00:00,264,0.4599313664891594,0.5146094330529583,0.46430430971581504,0.5196510883063278,0.015151515151515152
287,2009-01-22 20:35:07.727000+00:00,2046-10-05 12:58:13.578000+00:00,194,0.4632697329253651,0.5975539776129023,0.46762077224080795,0.6024278885004236,0.0
285,2008-10-15 10:29:33.135000+00:00,2046-06-28 02:52:38.986000+00:00,224,0.46336130616300963,0.5848721470216177,0.4648371633566575,0.5897251637504782,0.0
288,2009-03-13 13:37:55.023000+00:00,2046-11-24 06:01:00.874000+00:00,203,0.46890777119958255,0.608083957771914,0.4753492167753118,0.6132309126110317,0.0
286,2008-12-04 03:32:20.431000+00:00,2046-08-16 19:55:26.282000+00:00,208,0.4719887237490555,0.595018285625329,0.47284523328432093,0.600563807556088,0.004807692307692308
111,1985-02-08 20:24:23.631000+00:00,2022-10-22 12:47:29.482000+00:00,728,0.4757104479137318,0.5858505425952759,0.4892290351559472,0.591083642001596,0.01098901098901099
110,1984-12-21 03:21:36.335000+00:00,2022-09-02 19:44:42.186000+00:00,736,0.48298269987042586,0.5691359464738381,0.4877827242464152,0.5739618675546551,0.002717391304347826
292,2009-09-28 09:49:04.207000+00:00,2047-06-11 02:12:10.058000+00:00,226,0.49684558295326164,0.6364119976167172,0.5011333790375747,0.6417245707078005,0.0
109,1984-11-01 10:18:49.039000+00:00,2022-07-15 02:41:54.890000+00:00,761,0.49991979547461113,0.5775511541186549,0.5032128606035899,0.5819823824822736,0.005256241787122208
107,1984-07-25 00:13:14.447000+00:00,2022-04-06 16:36:20.298000+00:00,748,0.5155326365868846,0.5851098374027475,0.5237874640966207,0.5898117142526506,0.004010695187165776
293,2009-11-17 02:51:51.503000+00:00,2047-07-30 19:14:57.354000+00:00,225,0.5191035078404742,0.6474125348184278,0.5308539777600645,0.6527752179324501,0.0
294,2010-01-05 19:54:38.799000+00:00,2047-09-18 12:17:44.650000+00:00,212,0.5204830145081685,0.6373864502359834,0.526496117530029,0.642510866910899,0.0
108,1984-09-12 17:16:01.743000+00:00,2022-05-26 09:39:07.594000+00:00,764,0.5233451845109856,0.581254974395957,0.5285556471903186,0.5862120936489245,0.003926701570680628
105,1984-04-16 14:07:39.855000+00:00,2021-12-28 06:30:45.706000+00:00,743,0.523407273692968,0.5901201836381014,0.5252777666880472,0.5950677674528659,0.004037685060565276
295,2010-02-24 12:57:26.095000+00:00,2047-11-07 05:20:31.946000+00:00,193,0.5319188331508087,0.6497662332980937,0.5336179545588757,0.654395717865077,0.0
106,1984-06-05 07:10:27.151000+00:00,2022-02-15 23:33:33.002000+00:00,765,0.5357906866012518,0.6008716623278758,0.5443126987471765,0.6056548267059174,0.00261437908496732
104,1984-02-26 21:04:52.559000+00:00,2021-11-08 13:27:58.410000+00:00,753,0.5734196453965217,0.6017112844894538,0.5719086619134311,0.6063400643432934,0.0013280212483399733
296,2010-04-15 06:00:13.391000+00:00,2047-12-26 22:23:19.242000+00:00,184,0.5762731620270918,0.6837456708598648,0.5827284145841626,0.6891583113937403,0.0
103,1984-01-08 04:02:05.263000+00:00,2021-09-19 20:25:11.114000+00:00,723,0.5805739116714967,0.605346615075821,0.584314576951639,0.6100626723772129,0.005532503457814661
297,2010-06-03 23:03:00.687000+00:00,2048-02-14 15:26:06.538000+00:00,172,0.5957938614987719,0.6966380866771938,0.5984923895801734,0.7012335765617279,0.0
99,1983-06-23 07:50:56.079000+00:00,2021-03-05 00:14:01.930000+00:00,736,0.6109202567702683,0.6215216332458884,0.6112813979921803,0.6266785492172826,0.0
98,1983-05-04 14:48:08.783000+00:00,2021-01-14 07:11:14.634000+00:00,742,0.6112417921688618,0.634172085212805,0.6122162280845895,0.6383942010552863,0.0026954177897574125
300,2010-10-31 02:11:22.575000+00:00,2048-07-12 18:34:28.426000+00:00,192,0.6162404864697986,0.7188992041426774,0.6179725236804245,0.7240132081092323,0.0
299,2010-09-11 09:08:35.279000+00:00,2048-05-24 01:31:41.130000+00:00,178,0.6175633518864225,0.7169402878704689,0.6212520308500158,0.722434644195247,0.0
100,1983-08-12 00:53:43.375000+00:00,2021-04-23 17:16:49.226000+00:00,704,0.6227577010646133,0.6209611972062684,0.6229864916910102,0.6260329405858268,0.005681818181818182
102,1983-11-19 10:59:17.967000+00:00,2021-08-01 03:22:23.818000+00:00,705,0.6238958915428205,0.618422401453935,0.6294368618167863,0.6234146486098089,0.0014184397163120568
95,1982-12-06 11:39:46.895000+00:00,2020-08-18 04:02:52.746000+00:00,717,0.6324993580988174,0.6557932733185823,0.6370299825262093,0.6606767662532839,0.011157601115760111
97,1983-03-15 21:45:21.487000+00:00,2020-11-25 14:08:27.338000+00:00,719,0.6344924671768224,0.6528588148296046,0.6378270488692048,0.6573422793784677,0.0027816411682892906
87,1981-11-03 19:17:28.527000+00:00,2019-07-17 11:40:34.378000+00:00,680,0.640062734638273,0.7316544346316767,0.6447151511651872,0.7359706013867102,0.0029411764705882353
96,1983-01-25 04:42:34.191000+00:00,2020-10-06 21:05:40.042000+00:00,710,0.6450018573398548,0.6508479321404649,0.6473718372019555,0.655838529174541,0.0
101,1983-09-30 17:56:30.671000+00:00,2021-06-12 10:19:36.522000+00:00,719,0.6467824291789883,0.6316383640968966,0.6547045919464831,0.6365709773796541,0.004172461752433936
301,2010-12-19 19:14:09.871000+00:00,2048-08-31 11:37:15.722000+00:00,203,0.6473698153050209,0.7332679368492075,0.6502332619988294,0.7384901055354551,0.0
298,2010-07-23 16:05:47.983000+00:00,2048-04-04 08:28:53.834000+00:00,173,0.6559384253132103,0.7442528573238439,0.6646492816449566,0.7502057124027646,0.0
303,2011-03-29 05:19:44.463000+00:00,2048-12-08 21:42:50.314000+00:00,201,0.6568181184060425,0.7409699281274906,0.659354852192756,0.7464775716083958,0.0
302,2011-02-07 12:16:57.167000+00:00,2048-10-20 04:40:03.018000+00:00,205,0.6580873741224768,0.7535582696111931,0.6612088769410666,0.7584045627248965,0.0
86,1981-09-15 02:14:41.231000+00:00,2019-05-28 18:37:47.082000+00:00,695,0.6605653393897071,0.7452649451697901,0.6624280733227583,0.7497117897168667,0.004316546762589928
88,1981-12-23 12:20:15.823000+00:00,2019-09-05 04:43:21.674000+00:00,702,0.6618277599861813,0.7354593530652501,0.6651264698032883,0.7403228144591816,0.0014245014245014246
304,2011-05-17 22:22:31.759000+00:00,2049-01-27 14:45:37.610000+00:00,187,0.6689386993075355,0.7599756321978423,0.672902126990908,0.7651535749524626,0.0
305,2011-07-06 15:25:19.055000+00:00,2049-03-18 07:48:24.906000+00:00,161,0.6699208483554304,0.7705546101313455,0.6727162178918941,0.7761373681594929,0.0
94,1982-10-17 18:36:59.599000+00:00,2020-06-29 11:00:05.450000+00:00,717,0.673891196941215,0.6889313575626459,0.6759472764468684,0.6937094999318908,0.00697350069735007
93,1982-08-29 01:34:12.303000+00:00,2020-05-10 17:57:18.154000+00:00,698,0.6754595441438099,0.6968487829711426,0.6769439415819015,0.7017835902973735,0.008595988538681949
306,2011-08-25 08:28:06.351000+00:00,2049-05-07 00:51:12.202000+00:00,162,0.6804152839687061,0.7971904455660768,0.6878576912266445,0.8029768657116043,0.0
89,1982-02-11 05:23:03.119000+00:00,2019-10-24 21:46:08.970000+00:00,691,0.6828129896443221,0.731384413608017,0.7033313022519958,0.7364042687536175,0.0
92,1982-07-10 08:31:25.007000+00:00,2020-03-22 00:54:30.858000+00:00,686,0.691450072626739,0.7205164692269925,0.6984079572783993,0.725305590157811,0.0
308,2011-12-02 18:33:40.943000+00:00,2049-08-14 10:56:46.794000+00:00,144,0.6958728398388325,0.79559634013971,0.6996561381033513,0.8002633662948855,0.0
307,2011-10-14 01:30:53.647000+00:00,2049-06-25 17:53:59.498000+00:00,147,0.6970349230983386,0.8005321584361604,0.706840059817395,0.8050933649896022,0.0
91,1982-05-21 15:28:37.711000+00:00,2020-02-01 07:51:43.562000+00:00,685,0.7070586786212463,0.7367428856122556,0.7143088100066353,0.7410114294015815,0.0
90,1982-04-01 22:25:50.415000+00:00,2019-12-13 14:48:56.266000+00:00,682,0.7111980376857305,0.7315937891235852,0.7128842679782788,0.7362264065898692,0.005865102639296188
309,2012-01-21 11:36:28.239000+00:00,2049-10-03 03:59:34.090000+00:00,147,0.722789291883973,0.8042511564834055,0.7277898913079578,0.8093344760362088,0.0
85,1981-07-27 09:11:53.935000+00:00,2019-04-09 01:34:59.786000+00:00,685,0.7229742808675531,0.7713921431172691,0.7269933240996418,0.7760138786256315,0.0
84,1981-06-07 16:09:06.639000+00:00,2019-02-18 08:32:12.490000+00:00,676,0.7338626132633178,0.7816659024540702,0.7405185931660299,0.7858394162032071,0.0029585798816568047
310,2012-03-11 04:39:15.535000+00:00,2049-11-21 21:02:21.386000+00:00,156,0.7342172625230949,0.8118941632382833,0.7385531214194614,0.81683910502558,0.0
313,2012-08-07 07:47:37.423000+00:00,2050-04-20 00:10:43.274000+00:00,165,0.7524675366717536,0.8513834906564773,0.7570058650074718,0.8559886308684723,0.0
312,2012-06-18 14:44:50.127000+00:00,2050-03-01 07:07:55.978000+00:00,171,0.7570650323484505,0.8405419204146941,0.7574484246714549,0.8462791046534122,0.0
82,1981-02-28 06:03:32.047000+00:00,2018-11-10 22:26:37.898000+00:00,670,0.7583784804427717,0.8027073139699954,0.7686961918066653,0.8071734469011879,0.0014925373134328358
311,2012-04-29 21:42:02.831000+00:00,2050-01-10 14:05:08.682000+00:00,167,0.7584171386325611,0.8319006477627007,0.7664574946138208,0.8370763657938357,0.0
83,1981-04-18 23:06:19.343000+00:00,2018-12-30 15:29:25.194000+00:00,677,0.7588992843809832,0.7858011455591117,0.7621845361275447,0.79006356833516,0.0029542097488921715
81,1981-01-09 13:00:44.751000+00:00,2018-09-22 05:23:50.602000+00:00,639,0.7672223533419544,0.8126484887945208,0.7709255859001857,0.8172286003488949,0.0
314,2012-09-26 00:50:24.719000+00:00,2050-06-08 17:13:30.570000+00:00,155,0.7714742616472942,0.8594466243052913,0.7789343270209534,0.8655647914095379,0.0
315,2012-11-14 17:53:12.015000+00:00,2050-07-28 10:16:17.866000+00:00,136,0.7885521309086243,0.8703643865505758,0.7911598871481202,0.8749302478081054,0.0
80,1980-11-20 19:57:57.455000+00:00,2018-08-03 12:21:03.306000+00:00,673,0.7952543744742654,0.8086016670709721,0.7983088696580907,0.813413129142836,0.005943536404160475
79,1980-10-02 02:55:10.159000+00:00,2018-06-14 19:18:16.010000+00:00,676,0.8145235865329021,0.8042275557914981,0.8185271312848307,0.8091494948984481,0.0
77,1980-06-24 16:49:35.567000+00:00,2018-03-07 09:12:41.418000+00:00,669,0.8182542995356741,0.8043239563530163,0.8291901931323105,0.8100193073421506,0.004484304932735426
78,1980-08-13 09:52:22.863000+00:00,2018-04-26 02:15:28.714000+00:00,697,0.819177317630376,0.8168848170633801,0.8261908251438494,0.821650869635318,0.00430416068866571
316,2013-01-03 10:55:59.311000+00:00,2050-09-16 03:19:05.162000+00:00,136,0.8224348905980192,0.8798347835743415,0.8271710899565999,0.8855913216430646,0.0
76,1980-05-05 23:46:48.271000+00:00,2018-01-16 16:09:54.122000+00:00,659,0.8347176639259953,0.8289100988372918,0.8378233065555265,0.8339363029893959,0.007587253414264037
317,2013-02-22 03:58:46.607000+00:00,2050-11-04 20:21:52.458000+00:00,127,0.8372827494462404,0.8874114616486065,0.8412975768716964,0.8932003594893849,0.0
75,1980-03-17 06:44:00.975000+00:00,2017-11-27 23:07:06.826000+00:00,655,0.8488791819243457,0.8497917259998088,0.8509383556204309,0.8542739827910328,0.013740458015267175
74,1980-01-27 13:41:13.679000+00:00,2017-10-09 06:04:19.530000+00:00,650,0.8585512267384671,0.865073015659943,0.8690827438073847,0.8699317569243599,0.004615384615384616
320,2013-07-21 07:07:08.495000+00:00,2051-04-02 23:30:14.346000+00:00,135,0.8697929144229395,0.909131764923563,0.8738014079850291,0.9139705493973073,0.0
318,2013-04-12 21:01:33.903000+00:00,2050-12-24 13:24:39.754000+00:00,133,0.8698280926920838,0.8871011203688987,0.8757199790497777,0.8913740173961032,0.0
73,1979-12-08 20:38:26.383000+00:00,2017-08-20 13:01:32.234000+00:00,617,0.8719580682713637,0.8683699242371987,0.8761334396818443,0.8730688285579377,0.0032414910858995136
319,2013-06-01 14:04:21.199000+00:00,2051-02-12 06:27:27.050000+00:00,133,0.8756606109640838,0.9024738620955972,0.875728818298568,0.9073243003089599,0.0
72,1979-10-20 03:35:39.087000+00:00,2017-07-01 19:58:44.938000+00:00,641,0.8922024995090423,0.8898303768453686,0.9015700220250042,0.8947015880546917,0.0
71,1979-08-31 10:32:51.791000+00:00,2017-05-13 02:55:57.642000+00:00,628,0.9168252441953703,0.8954935064451648,0.9206717645291613,0.8999920311087759,0.0015923566878980893
321,2013-09-09 00:09:55.791000+00:00,2051-05-22 16:33:01.642000+00:00,144,0.918574027103401,0.9304391525007847,0.9213614639416461,0.9354831809758539,0.0
322,2013-10-28 17:12:43.087000+00:00,2051-07-11 09:35:48.938000+00:00,149,0.9578396433751755,0.9568233195417345,0.959687720215574,0.9627122700882015,0.0
69,1979-05-24 00:27:17.199000+00:00,2017-02-02 16:50:23.050000+00:00,636,0.9605613559377011,0.8755928865341969,0.9655725194683895,0.8805639283344352,0.0
70,1979-07-12 17:30:04.495000+00:00,2017-03-24 09:53:10.346000+00:00,654,0.9616769934733684,0.9007247967386594,0.9637445484343465,0.9059595891144668,0.0
68,1979-04-04 07:24:29.903000+00:00,2016-12-14 23:47:35.754000+00:00,640,0.9729657101935538,0.8880960100405021,0.9752915525789614,0.893313240593528,0.0
323,2013-12-17 10:15:30.383000+00:00,2051-08-30 02:38:36.234000+00:00,135,0.9739904356528936,0.9654267078478479,0.9748350439535787,0.971104706244244,0.0
62,1978-06-10 01:07:46.127000+00:00,2016-02-20 17:30:51.978000+00:00,596,0.9746427578949899,0.9413791538937543,0.9780426846221302,0.9459664331194656,0.0
326,2014-05-15 13:23:52.271000+00:00,2052-01-26 05:46:58.122000+00:00,110,0.9776743843492592,0.9714872080223514,0.9812246926637187,0.9766010017714116,0.0
327,2014-07-04 06:26:39.567000+00:00,2052-03-15 22:49:45.418000+00:00,108,0.9807681375729471,0.9887279297678141,0.9872423111184372,0.9937180067739404,0.0
67,1979-02-13 14:21:42.607000+00:00,2016-10-26 06:44:48.458000+00:00,631,0.9834082799597045,0.8838461768665156,0.9895432480781845,0.8888854218254599,0.0
324,2014-02-05 03:18:17.679000+00:00,2051-10-18 19:41:23.530000+00:00,130,0.9840308994539222,0.9718363632467028,0.9909149611092913,0.9774988385489763,0.0
66,1978-12-25 21:18:55.311000+00:00,2016-09-06 13:42:01.162000+00:00,619,0.9846641060293446,0.9003939400754353,1.0045288087342752,0.9052037500813146,0.0
325,2014-03-26 20:21:04.975000+00:00,2051-12-07 12:44:10.826000+00:00,117,0.9921963982855878,0.9733310596081264,0.9921963982855877,0.9774803431770298,0.0
61,1978-04-21 08:04:58.831000+00:00,2016-01-02 00:28:04.682000+00:00,580,0.9923238553671132,0.9455509205237014,0.9975063252364077,0.950622153047539,0.0017241379310344827
328,2014-08-22 23:29:26.863000+00:00,2052-05-04 15:52:32.714000+00:00,110,0.993594271493267,0.9980541304080502,0.9955464925561701,1.003286635094502,0.0
63,1978-07-29 18:10:33.423000+00:00,2016-04-10 10:33:39.274000+00:00,579,0.9970733590377926,0.9353413095168494,1.0013658511417007,0.9396915445254096,0.0
64,1978-09-17 11:13:20.719000+00:00,2016-05-30 03:36:26.570000+00:00,597,1.0018693096782165,0.9368569215192193,1.0070742280030311,0.9423137768811196,0.0
65,1978-11-06 04:16:08.015000+00:00,2016-07-18 20:39:13.866000+00:00,600,1.0067267770016088,0.9200366998284767,1.0113546323791884,0.9246676830389078,0.0
52,1977-01-28 22:39:53.167000+00:00,2014-10-11 15:02:59.018000+00:00,536,1.0134544432992687,0.9696007995619458,1.0227919027440722,0.9742933114697353,0.0
53,1977-03-19 15:42:40.463000+00:00,2014-11-30 08:05:46.314000+00:00,545,1.013480699563424,0.9769755908417052,1.0317078600337077,0.9816305254943062,0.0
57,1977-10-04 11:53:49.647000+00:00,2015-06-17 04:16:55.498000+00:00,592,1.0145439527564215,0.9595980816492953,1.0187191862213965,0.9646282997520059,0.0
56,1977-08-15 18:51:02.351000+00:00,2015-04-28 11:14:08.202000+00:00,573,1.0188281282390315,0.9582090221522183,1.0222077868467376,0.9636463523073369,0.0
58,1977-11-23 04:56:36.943000+00:00,2015-08-05 21:19:42.794000+00:00,597,1.021002137716905,0.9597306650188928,1.0251536323051471,0.9645776189789642,0.0
329,2014-10-11 16:32:14.159000+00:00,2052-06-23 08:55:20.010000+00:00,116,1.0215623892580783,1.0103782144670754,1.0237791435581816,1.0158001585080179,0.0
330,2014-11-30 09:35:01.455000+00:00,2052-08-12 01:58:07.306000+00:00,117,1.0279215300342273,1.016381512161143,1.0319372157059021,1.0214162889413352,0.0
331,2015-01-19 02:37:48.751000+00:00,2052-09-30 19:00:54.602000+00:00,125,1.0364925257807245,1.0394106908284497,1.0418811398561276,1.0451205807253703,0.0
54,1977-05-08 08:45:27.759000+00:00,2015-01-19 01:08:33.610000+00:00,546,1.0443394675120048,0.9949367396800178,1.0531121979620366,1.0006004712790064,0.0
59,1978-01-11 21:59:24.239000+00:00,2015-09-24 14:22:30.090000+00:00,606,1.0488481642203649,0.9776802137961783,1.0505440509005306,0.9831590175218837,0.0
55,1977-06-27 01:48:15.055000+00:00,2015-03-09 18:11:20.906000+00:00,561,1.0495247435469288,0.9896087855704129,1.0496706507044502,0.9941896212516083,0.0
332,2015-03-09 19:40:36.047000+00:00,2052-11-19 12:03:41.898000+00:00,124,1.0515482087494061,1.0531247771309002,1.0547091332370475,1.058132573209251,0.0
60,1978-03-02 15:02:11.535000+00:00,2015-11-13 07:25:17.386000+00:00,586,1.0541719822089748,0.9767423475129342,1.0527407204387922,0.9812429583450358,0.0034129692832764505
51,1976-12-10 05:37:05.871000+00:00,2014-08-22 22:00:11.722000+00:00,525,1.0652659033583192,0.9980859554741816,1.0717284773915705,1.002948183732966,0.0
335,2015-08-05 22:48:57.935000+00:00,2053-04-17 15:12:03.786000+00:00,104,1.0747225989821896,1.0732617150634323,1.0844664509683912,1.0782024510561379,0.0
333,2015-04-28 12:43:23.343000+00:00,2053-01-08 05:06:29.194000+00:00,116,1.0774967960228694,1.069395457189248,1.0829368097134886,1.074311788202546,0.0
50,1976-10-21 12:34:18.575000+00:00,2014-07-04 04:57:24.426000+00:00,554,1.0822769411040225,1.0378956384450064,1.087210428216956,1.042677856039981,0.0
334,2015-06-17 05:46:10.639000+00:00,2053-02-26 22:09:16.490000+00:00,111,1.088032362344824,1.0666979960803376,1.091913871276596,1.0719698696873594,0.0
339,2016-02-20 19:00:07.119000+00:00,2053-11-02 11:23:12.970000+00:00,106,1.1158095117742146,1.1332562496308687,1.1229454034713153,1.1378263885700763,0.0
338,2016-01-02 01:57:19.823000+00:00,2053-09-13 18:20:25.674000+00:00,100,1.1264030424148284,1.1372885610624917,1.1333820749024421,1.1423778561276634,0.0
340,2016-04-10 12:02:54.415000+00:00,2053-12-22 04:26:00.266000+00:00,108,1.1370745912944327,1.147428376714297,1.1435474804715504,1.1530856316985039,0.0
341,2016-05-30 05:05:41.711000+00:00,2054-02-09 21:28:47.562000+00:00,110,1.1411156039278527,1.1699987657903428,1.1471170090752634,1.1751460689231292,0.0
343,2016-09-06 15:11:16.303000+00:00,2054-05-20 07:34:22.154000+00:00,102,1.1498607865055857,1.194619406311469,1.15428469501291,1.2003788807743438,0.0
342,2016-07-18 22:08:29.007000+00:00,2054-03-31 14:31:34.858000+00:00,103,1.165602571383302,1.1908120506753594,1.1684202683729272,1.1962107138998246,0.0
